Iteration,Random_Max,Random_Avg
1030,0.794229,0.254497
1031,0.794229,0.247058
1032,0.794229,0.248772
1033,0.794229,0.245263
1034,0.794229,0.243961
1035,0.794229,0.253862
1036,0.794229,0.247361
1037,0.794229,0.248032
1038,0.794229,0.253267
1039,0.794229,0.252066
1040,0.794229,0.243868
1041,0.794229,0.249489
1042,0.794229,0.257951
1043,0.794229,0.252899
1044,0.794229,0.247529
1045,0.794229,0.24976
1046,0.794229,0.2447
1047,0.794229,0.257706
1048,0.794229,0.257287
1049,0.794229,0.247737
1050,0.794229,0.245861
1051,0.794229,0.25724
1052,0.794229,0.251211
1053,0.794229,0.255039
1054,0.794229,0.247337
1055,0.794229,0.249474
1056,0.794229,0.246808
1057,0.794229,0.254087
1058,0.794229,0.247183
1059,0.794229,0.261672
1060,0.794229,0.25473
1061,0.794229,0.248739
1062,0.794229,0.247719
1063,0.794229,0.244573
1064,0.794229,0.252272
1065,0.794229,0.242314
1066,0.794229,0.245013
1067,0.794229,0.255945
1068,0.794229,0.248124
1069,0.794229,0.252658
1070,0.794229,0.252003
1071,0.794229,0.246296
1072,0.794229,0.243993
1073,0.794229,0.250043
1074,0.794229,0.248914
1075,0.794229,0.247093
1076,0.794229,0.242693
1077,0.794229,0.249794
1078,0.794229,0.248593
1079,0.794229,0.255379
1080,0.794229,0.257458
1081,0.794229,0.257612
1082,0.794229,0.254576
1083,0.794229,0.2514
1084,0.794229,0.255895
1085,0.794229,0.249377
1086,0.794229,0.243276
1087,0.794229,0.24207
1088,0.794229,0.25248
1089,0.794229,0.249738
1090,0.794229,0.258144
1091,0.794229,0.252377
1092,0.794229,0.247136
1093,0.794229,0.245538
1094,0.794229,0.253003
1095,0.794229,0.257318
1096,0.794229,0.253689
1097,0.794229,0.251533
1098,0.794229,0.257522
1099,0.794229,0.251918
1100,0.794229,0.24982
1101,0.794229,0.242734
1102,0.794229,0.236892
1103,0.794229,0.252336
1104,0.794229,0.248441
1105,0.794229,0.246553
1106,0.794229,0.246038
1107,0.794229,0.239965
1108,0.794229,0.242503
1109,0.794229,0.247078
1110,0.794229,0.251147
1111,0.794229,0.242711
1112,0.794229,0.249027
1113,0.794229,0.246822
1114,0.794229,0.247246
1115,0.794229,0.238216
1116,0.794229,0.259126
1117,0.794229,0.242774
1118,0.794229,0.253383
1119,0.794229,0.255435
1120,0.794229,0.250401
1121,0.794229,0.250542
1122,0.794229,0.246833
1123,0.794229,0.249634
1124,0.794229,0.249922
1125,0.794229,0.253641
1126,0.794229,0.249994
1127,0.794229,0.24451
1128,0.794229,0.258329
1129,0.794229,0.255746
1130,0.794229,0.254153
1131,0.794229,0.25079
1132,0.794229,0.246261
1133,0.794229,0.255574
1134,0.794229,0.252895
1135,0.794229,0.249619
1136,0.794229,0.255976
1137,0.794229,0.240696
1138,0.794229,0.25255
1139,0.794229,0.25057
1140,0.794229,0.243142
1141,0.794229,0.248718
1142,0.794229,0.243005
1143,0.794229,0.254294
1144,0.794229,0.253707
1145,0.794229,0.248508
1146,0.794229,0.243417
1147,0.794229,0.24609
1148,0.794229,0.249255
1149,0.794229,0.253663
1150,0.794229,0.257401
1151,0.794229,0.257282
1152,0.794229,0.253225
1153,0.794229,0.257638
1154,0.794229,0.249504
1155,0.794229,0.252266
1156,0.794229,0.253595
1157,0.794229,0.252237
1158,0.794229,0.253091
1159,0.794229,0.246315
1160,0.794229,0.249069
1161,0.794229,0.253786
1162,0.794229,0.254572
1163,0.794229,0.258167
1164,0.794229,0.247638
1165,0.794229,0.240078
1166,0.794229,0.250161
1167,0.794229,0.246177
1168,0.794229,0.253598
1169,0.794229,0.254705
1170,0.794229,0.247416
1171,0.794229,0.239495
1172,0.794229,0.25218
1173,0.794229,0.251408
1174,0.794229,0.25138
1175,0.794229,0.254125
1176,0.794229,0.255574
1177,0.794229,0.253401
1178,0.794229,0.253282
1179,0.794229,0.25162
1180,0.794229,0.25168
1181,0.794229,0.256332
1182,0.794229,0.255107
1183,0.794229,0.256145
1184,0.794229,0.257089
1185,0.794229,0.249353
1186,0.794229,0.251305
1187,0.794229,0.253796
1188,0.794229,0.244997
1189,0.794229,0.260711
1190,0.794229,0.254543
1191,0.794229,0.255248
1192,0.794229,0.250393
1193,0.794229,0.256446
1194,0.794229,0.257281
1195,0.794229,0.243897
1196,0.794229,0.245919
1197,0.794229,0.249008
1198,0.794229,0.253844
1199,0.794229,0.249521
1200,0.794229,0.242707
1201,0.794229,0.246696
1202,0.794229,0.248239
1203,0.794229,0.255206
1204,0.794229,0.251111
1205,0.794229,0.25611
1206,0.794229,0.251209
1207,0.794229,0.247283
1208,0.794229,0.24741
1209,0.794229,0.249419
1210,0.794229,0.248397
1211,0.794229,0.251218
1212,0.794229,0.2453
1213,0.794229,0.247041
1214,0.794229,0.242333
1215,0.794229,0.251356
1216,0.794229,0.249347
1217,0.794229,0.2506
1218,0.794229,0.249033
1219,0.794229,0.248177
1220,0.794229,0.251381
1221,0.794229,0.251851
1222,0.794229,0.258498
1223,0.794229,0.240818
1224,0.794229,0.252375
1225,0.794229,0.245739
1226,0.794229,0.254248
1227,0.794229,0.252443
1228,0.794229,0.251683
1229,0.794229,0.246985
1230,0.794229,0.250195
1231,0.794229,0.244791
1232,0.794229,0.251909
1233,0.794229,0.247181
1234,0.794229,0.256716
1235,0.794229,0.257906
1236,0.794229,0.259597
1237,0.794229,0.247392
1238,0.794229,0.255017
1239,0.794229,0.248238
1240,0.794229,0.244184
1241,0.794229,0.251087
1242,0.794229,0.245811
1243,0.794229,0.243375
1244,0.794229,0.256053
1245,0.794229,0.246077
1246,0.794229,0.257912
1247,0.794229,0.248737
1248,0.794229,0.251603
1249,0.794229,0.255313
1250,0.794229,0.253183
1251,0.794229,0.257175
1252,0.794229,0.250131
1253,0.794229,0.244725
1254,0.794229,0.251607
1255,0.794229,0.250305
1256,0.794229,0.251122
1257,0.794229,0.256042
1258,0.794229,0.248799
1259,0.794229,0.25212
1260,0.794229,0.251775
1261,0.794229,0.249502
1262,0.794229,0.244777
1263,0.794229,0.254465
1264,0.794229,0.255376
1265,0.794229,0.247215
1266,0.794229,0.248692
1267,0.794229,0.248064
1268,0.794229,0.250233
1269,0.794229,0.253697
1270,0.794229,0.245577
1271,0.794229,0.246088
1272,0.794229,0.245098
1273,0.794229,0.245499
1274,0.794229,0.253376
1275,0.794229,0.252011
1276,0.794229,0.254276
1277,0.794229,0.253259
1278,0.794229,0.250448
1279,0.794229,0.253432
1280,0.794229,0.256347
1281,0.794229,0.250893
1282,0.794229,0.257813
1283,0.794229,0.249205
1284,0.794229,0.249214
1285,0.794229,0.245271
1286,0.794229,0.24245
1287,0.794229,0.24382
1288,0.794229,0.256552
1289,0.794229,0.248208
1290,0.794229,0.252927
1291,0.794229,0.249926
1292,0.794229,0.248201
1293,0.794229,0.254076
1294,0.794229,0.25046
1295,0.794229,0.25893
1296,0.794229,0.249051
1297,0.794229,0.242097
1298,0.794229,0.245586
1299,0.794229,0.248587
1300,0.794229,0.242534
1301,0.794229,0.250268
1302,0.794229,0.258483
1303,0.794229,0.255794
1304,0.794229,0.246853
1305,0.794229,0.24788
1306,0.794229,0.256704
1307,0.794229,0.245439
1308,0.794229,0.244701
1309,0.794229,0.251913
1310,0.794229,0.248621
1311,0.794229,0.25547
1312,0.794229,0.254461
1313,0.794229,0.251739
1314,0.794229,0.247985
1315,0.794229,0.252175
1316,0.794229,0.251827
1317,0.794229,0.248117
1318,0.794229,0.247321
1319,0.794229,0.248697
1320,0.794229,0.250329
1321,0.794229,0.252042
1322,0.794229,0.246973
1323,0.794229,0.252543
1324,0.794229,0.256242
1325,0.794229,0.256414
1326,0.794229,0.246695
1327,0.794229,0.253143
1328,0.794229,0.24244
1329,0.794229,0.253236
1330,0.794229,0.241122
1331,0.794229,0.263681
1332,0.794229,0.251841
1333,0.794229,0.252226
1334,0.794229,0.250542
1335,0.794229,0.252572
1336,0.794229,0.250299
1337,0.794229,0.252205
1338,0.794229,0.252082
1339,0.794229,0.247641
1340,0.794229,0.251592
1341,0.794229,0.24882
1342,0.794229,0.253477
1343,0.794229,0.251457
1344,0.794229,0.242675
1345,0.794229,0.253786
1346,0.794229,0.246368
1347,0.794229,0.236407
1348,0.794229,0.253311
1349,0.794229,0.253319
1350,0.794229,0.262193
1351,0.794229,0.247403
1352,0.794229,0.25278
1353,0.794229,0.254822
1354,0.794229,0.247107
1355,0.794229,0.252986
1356,0.794229,0.25187
1357,0.794229,0.244494
1358,0.794229,0.25341
1359,0.794229,0.249384
1360,0.794229,0.260441
1361,0.794229,0.247585
1362,0.794229,0.253036
1363,0.794229,0.255434
1364,0.794229,0.255019
1365,0.794229,0.243438
1366,0.794229,0.252221
1367,0.794229,0.250683
1368,0.794229,0.250649
1369,0.794229,0.247205
1370,0.794229,0.251052
1371,0.794229,0.243423
1372,0.794229,0.237106
1373,0.794229,0.254918
1374,0.794229,0.249799
1375,0.794229,0.252341
1376,0.794229,0.254703
1377,0.794229,0.243818
1378,0.794229,0.254035
1379,0.794229,0.254351
1380,0.794229,0.247439
1381,0.794229,0.246165
1382,0.794229,0.245087
1383,0.794229,0.248723
1384,0.794229,0.248678
1385,0.794229,0.253747
1386,0.794229,0.252583
1387,0.794229,0.254793
1388,0.794229,0.243417
1389,0.794229,0.250269
1390,0.794229,0.257608
1391,0.794229,0.250559
1392,0.794229,0.252505
1393,0.794229,0.244306
1394,0.794229,0.265783
1395,0.794229,0.25215
1396,0.794229,0.251257
1397,0.794229,0.249789
1398,0.794229,0.257211
1399,0.794229,0.253575
1400,0.794229,0.240795
1401,0.794229,0.258953
1402,0.794229,0.258773
1403,0.794229,0.247769
1404,0.794229,0.248323
1405,0.794229,0.247883
1406,0.794229,0.246626
1407,0.794229,0.248744
1408,0.794229,0.257906
1409,0.794229,0.259359
1410,0.794229,0.262152
1411,0.794229,0.260372
1412,0.794229,0.244606
1413,0.794229,0.251508
1414,0.794229,0.250837
1415,0.794229,0.252815
1416,0.794229,0.255452
1417,0.794229,0.257687
1418,0.794229,0.25248
1419,0.794229,0.242849
1420,0.794229,0.253236
1421,0.794229,0.252398
1422,0.794229,0.251976
1423,0.794229,0.247374
1424,0.794229,0.250141
1425,0.794229,0.243494
1426,0.794229,0.247371
1427,0.794229,0.256961
1428,0.794229,0.251842
1429,0.794229,0.251492
1430,0.794229,0.254244
1431,0.794229,0.252827
1432,0.794229,0.253947
1433,0.794229,0.252406
1434,0.794229,0.24528
1435,0.794229,0.24494
1436,0.794229,0.251866
1437,0.794229,0.245686
1438,0.794229,0.248666
1439,0.794229,0.258678
1440,0.794229,0.246858
1441,0.794229,0.252057
1442,0.794229,0.24942
1443,0.794229,0.254509
1444,0.794229,0.257386
1445,0.794229,0.245244
1446,0.794229,0.245115
1447,0.794229,0.251381
1448,0.794229,0.25237
1449,0.794229,0.259304
1450,0.794229,0.257656
1451,0.794229,0.248662
1452,0.794229,0.255555
1453,0.794229,0.246613
1454,0.794229,0.257191
1455,0.794229,0.25958
1456,0.794229,0.25293
1457,0.794229,0.242464
1458,0.794229,0.248597
1459,0.794229,0.252017
1460,0.794229,0.253106
1461,0.794229,0.246297
1462,0.794229,0.248468
1463,0.794229,0.254749
1464,0.794229,0.25057
1465,0.794229,0.253173
1466,0.794229,0.246087
1467,0.794229,0.248775
1468,0.794229,0.252862
1469,0.794229,0.258754
1470,0.794229,0.256944
1471,0.794229,0.240907
1472,0.794229,0.24597
1473,0.794229,0.25167
1474,0.794229,0.250981
1475,0.794229,0.24305
1476,0.794229,0.243582
1477,0.794229,0.24737
1478,0.794229,0.254319
1479,0.794229,0.242269
1480,0.794229,0.248173
1481,0.794229,0.250738
1482,0.794229,0.262625
1483,0.794229,0.258517
1484,0.794229,0.249834
1485,0.794229,0.239634
1486,0.794229,0.247223
1487,0.794229,0.25223
1488,0.794229,0.252557
1489,0.794229,0.255868
1490,0.794229,0.251159
1491,0.794229,0.244134
1492,0.794229,0.25855
1493,0.794229,0.245209
1494,0.794229,0.248987
1495,0.794229,0.25502
1496,0.794229,0.251793
1497,0.794229,0.251754
1498,0.794229,0.247858
1499,0.794229,0.245352
1500,0.794229,0.244841
1501,0.794229,0.249118
1502,0.794229,0.255362
1503,0.794229,0.254715
1504,0.794229,0.244464
1505,0.794229,0.252713
1506,0.794229,0.258342
1507,0.794229,0.254661
1508,0.794229,0.258367
1509,0.794229,0.251155
1510,0.794229,0.250699
1511,0.794229,0.259393
1512,0.794229,0.24131
1513,0.794229,0.254937
1514,0.794229,0.25309
1515,0.794229,0.254575
1516,0.794229,0.248599
1517,0.794229,0.25822
1518,0.794229,0.243099
1519,0.794229,0.249618
1520,0.794229,0.247888
1521,0.794229,0.244614
1522,0.794229,0.250237
1523,0.794229,0.252358
1524,0.794229,0.248487
1525,0.794229,0.241848
1526,0.794229,0.255582
1527,0.794229,0.254765
1528,0.794229,0.253493
1529,0.794229,0.254497
1530,0.794229,0.247058
1531,0.794229,0.248772
1532,0.794229,0.245263
1533,0.794229,0.243961
1534,0.794229,0.253862
1535,0.794229,0.247361
1536,0.794229,0.248032
1537,0.794229,0.253267
1538,0.794229,0.252066
1539,0.794229,0.243868
1540,0.794229,0.249489
1541,0.794229,0.257951
1542,0.794229,0.252899
1543,0.794229,0.247529
1544,0.794229,0.24976
1545,0.794229,0.2447
1546,0.794229,0.257706
1547,0.794229,0.257287
1548,0.794229,0.247737
1549,0.794229,0.245861
1550,0.794229,0.25724
1551,0.794229,0.251211
1552,0.794229,0.255039
1553,0.794229,0.247337
1554,0.794229,0.249474
1555,0.794229,0.246808
1556,0.794229,0.254087
1557,0.794229,0.247183
1558,0.794229,0.261672
1559,0.794229,0.25473
1560,0.794229,0.248739
1561,0.794229,0.247719
1562,0.794229,0.244573
1563,0.794229,0.252272
1564,0.794229,0.242314
1565,0.794229,0.245013
1566,0.794229,0.255945
1567,0.794229,0.248124
1568,0.794229,0.252658
1569,0.794229,0.252003
1570,0.794229,0.246296
1571,0.794229,0.243993
1572,0.794229,0.250043
1573,0.794229,0.248914
1574,0.794229,0.247093
1575,0.794229,0.242693
1576,0.794229,0.249794
1577,0.794229,0.248593
1578,0.794229,0.255379
1579,0.794229,0.257458
1580,0.794229,0.257612
1581,0.794229,0.254576
1582,0.794229,0.2514
1583,0.794229,0.255895
1584,0.794229,0.249377
1585,0.794229,0.243276
1586,0.794229,0.24207
1587,0.794229,0.25248
1588,0.794229,0.249738
1589,0.794229,0.258144
1590,0.794229,0.252377
1591,0.794229,0.247136
1592,0.794229,0.245538
1593,0.794229,0.253003
1594,0.794229,0.257318
1595,0.794229,0.253689
1596,0.794229,0.251533
1597,0.794229,0.257522
1598,0.794229,0.251918
1599,0.794229,0.24982
1600,0.794229,0.242734
1601,0.794229,0.236892
1602,0.794229,0.252336
1603,0.794229,0.248441
1604,0.794229,0.246553
1605,0.794229,0.246038
1606,0.794229,0.239965
1607,0.794229,0.242503
1608,0.794229,0.247078
1609,0.794229,0.251147
1610,0.794229,0.242711
1611,0.794229,0.249027
1612,0.794229,0.246822
1613,0.794229,0.247246
1614,0.794229,0.238216
1615,0.794229,0.259126
1616,0.794229,0.242774
1617,0.794229,0.253383
1618,0.794229,0.255435
1619,0.794229,0.250401
1620,0.794229,0.250542
1621,0.794229,0.246833
1622,0.794229,0.249634
1623,0.794229,0.249922
1624,0.794229,0.253641
1625,0.794229,0.249994
1626,0.794229,0.24451
1627,0.794229,0.258329
1628,0.794229,0.255746
1629,0.794229,0.254153
1630,0.794229,0.25079
1631,0.794229,0.246261
1632,0.794229,0.255574
1633,0.794229,0.252895
1634,0.794229,0.249619
1635,0.794229,0.255976
1636,0.794229,0.240696
1637,0.794229,0.25255
1638,0.794229,0.25057
1639,0.794229,0.243142
1640,0.794229,0.248718
1641,0.794229,0.243005
1642,0.794229,0.254294
1643,0.794229,0.253707
1644,0.794229,0.248508
1645,0.794229,0.243417
1646,0.794229,0.24609
1647,0.794229,0.249255
1648,0.794229,0.253663
1649,0.794229,0.257401
1650,0.794229,0.257282
1651,0.794229,0.253225
1652,0.794229,0.257638
1653,0.794229,0.249504
1654,0.794229,0.252266
1655,0.794229,0.253595
1656,0.794229,0.252237
1657,0.794229,0.253091
1658,0.794229,0.246315
1659,0.794229,0.249069
1660,0.794229,0.253786
1661,0.794229,0.254572
1662,0.794229,0.258167
1663,0.794229,0.247638
1664,0.794229,0.240078
1665,0.794229,0.250161
1666,0.794229,0.246177
1667,0.794229,0.253598
1668,0.794229,0.254705
1669,0.794229,0.247416
1670,0.794229,0.239495
1671,0.794229,0.25218
1672,0.794229,0.251408
1673,0.794229,0.25138
1674,0.794229,0.254125
1675,0.794229,0.255574
1676,0.794229,0.253401
1677,0.794229,0.253282
1678,0.794229,0.25162
1679,0.794229,0.25168
1680,0.794229,0.256332
1681,0.794229,0.255107
1682,0.794229,0.256145
1683,0.794229,0.257089
1684,0.794229,0.249353
1685,0.794229,0.251305
1686,0.794229,0.253796
1687,0.794229,0.244997
1688,0.794229,0.260711
1689,0.794229,0.254543
1690,0.794229,0.255248
1691,0.794229,0.250393
1692,0.794229,0.256446
1693,0.794229,0.257281
1694,0.794229,0.243897
1695,0.794229,0.245919
1696,0.794229,0.249008
1697,0.794229,0.253844
1698,0.794229,0.249521
1699,0.794229,0.242707
1700,0.794229,0.246696
1701,0.794229,0.248239
1702,0.794229,0.255206
1703,0.794229,0.251111
1704,0.794229,0.25611
1705,0.794229,0.251209
1706,0.794229,0.247283
1707,0.794229,0.24741
1708,0.794229,0.249419
1709,0.794229,0.248397
1710,0.794229,0.251218
1711,0.794229,0.2453
1712,0.794229,0.247041
1713,0.794229,0.242333
1714,0.794229,0.251356
1715,0.794229,0.249347
1716,0.794229,0.2506
1717,0.794229,0.249033
1718,0.794229,0.248177
1719,0.794229,0.251381
1720,0.794229,0.251851
1721,0.794229,0.258498
1722,0.794229,0.240818
1723,0.794229,0.252375
1724,0.794229,0.245739
1725,0.794229,0.254248
1726,0.794229,0.252443
1727,0.794229,0.251683
1728,0.794229,0.246985
1729,0.794229,0.250195
1730,0.794229,0.244791
1731,0.794229,0.251909
1732,0.794229,0.247181
1733,0.794229,0.256716
1734,0.794229,0.257906
1735,0.794229,0.259597
1736,0.794229,0.247392
1737,0.794229,0.255017
1738,0.794229,0.248238
1739,0.794229,0.244184
1740,0.794229,0.251087
1741,0.794229,0.245811
1742,0.794229,0.243375
1743,0.794229,0.256053
1744,0.794229,0.246077
1745,0.794229,0.257912
1746,0.794229,0.248737
1747,0.794229,0.251603
1748,0.794229,0.255313
1749,0.794229,0.253183
1750,0.794229,0.257175
1751,0.794229,0.250131
1752,0.794229,0.244725
1753,0.794229,0.251607
1754,0.794229,0.250305
1755,0.794229,0.251122
1756,0.794229,0.256042
1757,0.794229,0.248799
1758,0.794229,0.25212
1759,0.794229,0.251775
1760,0.794229,0.249502
1761,0.794229,0.244777
1762,0.794229,0.254465
1763,0.794229,0.255376
1764,0.794229,0.247215
1765,0.794229,0.248692
1766,0.794229,0.248064
1767,0.794229,0.250233
1768,0.794229,0.253697
1769,0.794229,0.245577
1770,0.794229,0.246088
1771,0.794229,0.245098
1772,0.794229,0.245499
1773,0.794229,0.253376
1774,0.794229,0.252011
1775,0.794229,0.254276
1776,0.794229,0.253259
1777,0.794229,0.250448
1778,0.794229,0.253432
1779,0.794229,0.256347
1780,0.794229,0.250893
1781,0.794229,0.257813
1782,0.794229,0.249205
1783,0.794229,0.249214
1784,0.794229,0.245271
1785,0.794229,0.24245
1786,0.794229,0.24382
1787,0.794229,0.256552
1788,0.794229,0.248208
1789,0.794229,0.252927
1790,0.794229,0.249926
1791,0.794229,0.248201
1792,0.794229,0.254076
1793,0.794229,0.25046
1794,0.794229,0.25893
1795,0.794229,0.249051
1796,0.794229,0.242097
1797,0.794229,0.245586
1798,0.794229,0.248587
1799,0.794229,0.242534
1800,0.794229,0.250268
1801,0.794229,0.258483
1802,0.794229,0.255794
1803,0.794229,0.246853
1804,0.794229,0.24788
1805,0.794229,0.256704
1806,0.794229,0.245439
1807,0.794229,0.244701
1808,0.794229,0.251913
1809,0.794229,0.248621
1810,0.794229,0.25547
1811,0.794229,0.254461
1812,0.794229,0.251739
1813,0.794229,0.247985
1814,0.794229,0.252175
1815,0.794229,0.251827
1816,0.794229,0.248117
1817,0.794229,0.247321
1818,0.794229,0.248697
1819,0.794229,0.250329
1820,0.794229,0.252042
1821,0.794229,0.246973
1822,0.794229,0.252543
1823,0.794229,0.256242
1824,0.794229,0.256414
1825,0.794229,0.246695
1826,0.794229,0.253143
1827,0.794229,0.24244
1828,0.794229,0.253236
1829,0.794229,0.241122
1830,0.794229,0.263681
1831,0.794229,0.251841
1832,0.794229,0.252226
1833,0.794229,0.250542
1834,0.794229,0.252572
1835,0.794229,0.250299
1836,0.794229,0.252205
1837,0.794229,0.252082
1838,0.794229,0.247641
1839,0.794229,0.251592
1840,0.794229,0.24882
1841,0.794229,0.253477
1842,0.794229,0.251457
1843,0.794229,0.242675
1844,0.794229,0.253786
1845,0.794229,0.246368
1846,0.794229,0.236407
1847,0.794229,0.253311
1848,0.794229,0.253319
1849,0.794229,0.262193
1850,0.794229,0.247403
1851,0.794229,0.25278
1852,0.794229,0.254822
1853,0.794229,0.247107
1854,0.794229,0.252986
1855,0.794229,0.25187
1856,0.794229,0.244494
1857,0.794229,0.25341
1858,0.794229,0.249384
1859,0.794229,0.260441
1860,0.794229,0.247585
1861,0.794229,0.253036
1862,0.794229,0.255434
1863,0.794229,0.255019
1864,0.794229,0.243438
1865,0.794229,0.252221
1866,0.794229,0.250683
1867,0.794229,0.250649
1868,0.794229,0.247205
1869,0.794229,0.251052
1870,0.794229,0.243423
1871,0.794229,0.237106
1872,0.794229,0.254918
1873,0.794229,0.249799
1874,0.794229,0.252341
1875,0.794229,0.254703
1876,0.794229,0.243818
1877,0.794229,0.254035
1878,0.794229,0.254351
1879,0.794229,0.247439
1880,0.794229,0.246165
1881,0.794229,0.245087
1882,0.794229,0.248723
1883,0.794229,0.248678
1884,0.794229,0.253747
1885,0.794229,0.252583
1886,0.794229,0.254793
1887,0.794229,0.243417
1888,0.794229,0.250269
1889,0.794229,0.257608
1890,0.794229,0.250559
1891,0.794229,0.252505
1892,0.794229,0.244306
1893,0.794229,0.265783
1894,0.794229,0.25215
1895,0.794229,0.251257
1896,0.794229,0.249789
1897,0.794229,0.257211
1898,0.794229,0.253575
1899,0.794229,0.240795
1900,0.794229,0.258953
1901,0.794229,0.258773
1902,0.794229,0.247769
1903,0.794229,0.248323
1904,0.794229,0.247883
1905,0.794229,0.246626
1906,0.794229,0.248744
1907,0.794229,0.257906
1908,0.794229,0.259359
1909,0.794229,0.262152
1910,0.794229,0.260372
1911,0.794229,0.244606
1912,0.794229,0.251508
1913,0.794229,0.250837
1914,0.794229,0.252815
1915,0.794229,0.255452
1916,0.794229,0.257687
1917,0.794229,0.25248
1918,0.794229,0.242849
1919,0.794229,0.253236
1920,0.794229,0.252398
1921,0.794229,0.251976
1922,0.794229,0.247374
1923,0.794229,0.250141
1924,0.794229,0.243494
1925,0.794229,0.247371
1926,0.794229,0.256961
1927,0.794229,0.251842
1928,0.794229,0.251492
1929,0.794229,0.254244
1930,0.794229,0.252827
1931,0.794229,0.253947
1932,0.794229,0.252406
1933,0.794229,0.24528
1934,0.794229,0.24494
1935,0.794229,0.251866
1936,0.794229,0.245686
1937,0.794229,0.248666
1938,0.794229,0.258678
1939,0.794229,0.246858
1940,0.794229,0.252057
1941,0.794229,0.24942
1942,0.794229,0.254509
1943,0.794229,0.257386
1944,0.794229,0.245244
1945,0.794229,0.245115
1946,0.794229,0.251381
1947,0.794229,0.25237
1948,0.794229,0.259304
1949,0.794229,0.257656
1950,0.794229,0.248662
1951,0.794229,0.255555
1952,0.794229,0.246613
1953,0.794229,0.257191
1954,0.794229,0.25958
1955,0.794229,0.25293
1956,0.794229,0.242464
1957,0.794229,0.248597
1958,0.794229,0.252017
1959,0.794229,0.253106
1960,0.794229,0.246297
1961,0.794229,0.248468
1962,0.794229,0.254749
1963,0.794229,0.25057
1964,0.794229,0.253173
1965,0.794229,0.246087
1966,0.794229,0.248775
1967,0.794229,0.252862
1968,0.794229,0.258754
1969,0.794229,0.256944
1970,0.794229,0.240907
1971,0.794229,0.24597
1972,0.794229,0.25167
1973,0.794229,0.250981
1974,0.794229,0.24305
1975,0.794229,0.243582
1976,0.794229,0.24737
1977,0.794229,0.254319
1978,0.794229,0.242269
1979,0.794229,0.248173
1980,0.794229,0.250738
1981,0.794229,0.262625
1982,0.794229,0.258517
1983,0.794229,0.249834
1984,0.794229,0.239634
1985,0.794229,0.247223
1986,0.794229,0.25223
1987,0.794229,0.252557
1988,0.794229,0.255868
1989,0.794229,0.251159
1990,0.794229,0.244134
1991,0.794229,0.25855
1992,0.794229,0.245209
1993,0.794229,0.248987
1994,0.794229,0.25502
1995,0.794229,0.251793
1996,0.794229,0.251754
1997,0.794229,0.247858
1998,0.794229,0.251793
1999,0.794229,0.251754
2000,0.794229,0.247858
